date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:26:02	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-64ba4a16-4e8a1dbc3f5279e5;gz%22	https://themegenix.net/html/bemet/assets/fonts/fa-solid-900.ttf	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/fonts/fa-solid-900.ttf	(from https://themegenix.net/html/bemet/assets/css/fontawesome-all.min.css)
00:26:02	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-64ba4a16-70d60cd93853d75f;gz%22	https://themegenix.net/html/bemet/assets/fonts/fa-solid-900.svg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/fonts/fa-solid-900.svg	(from https://themegenix.net/html/bemet/assets/css/fontawesome-all.min.css)
00:26:02	9832/9832	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222668-64ba4a16-26709cebee57600c;gz%22	https://themegenix.net/html/bemet/assets/fonts/flaticon.eot	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/fonts/flaticon.eot	(from https://themegenix.net/html/bemet/assets/css/flaticon.css)
00:26:03	9832/9832	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222668-64ba4a16-26709cebee57600c;gz%22	https://themegenix.net/html/bemet/assets/fonts/flaticon.eot?	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/fonts/flaticond41d.eot	(from https://themegenix.net/html/bemet/assets/css/flaticon.css)
00:26:03	5084/5084	---M--	200	added ('OK')	font/woff2	etag:%2213dc-64ba4a16-e5ae6f1a1db1454e;;;%22	https://themegenix.net/html/bemet/assets/fonts/flaticon.woff2	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/fonts/flaticon.woff2	(from https://themegenix.net/html/bemet/assets/css/flaticon.css)
00:26:03	5972/5972	---M--	200	added ('OK')	application/font-woff	etag:%221754-64ba4a16-56c4374ed11aaca5;;;%22	https://themegenix.net/html/bemet/assets/fonts/flaticon.woff	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/fonts/flaticon.woff	(from https://themegenix.net/html/bemet/assets/css/flaticon.css)
00:26:03	9624/9624	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222598-64ba4a16-b54ec993db354e96;gz%22	https://themegenix.net/html/bemet/assets/fonts/flaticon.ttf	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/fonts/flaticon.ttf	(from https://themegenix.net/html/bemet/assets/css/flaticon.css)
00:26:04	94659/94659	---M-Z	200	added ('OK')	image/svg+xml	etag:%22171c3-64ba4a16-6baa776f5a31090d;gz%22	https://themegenix.net/html/bemet/assets/fonts/flaticon.svg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/fonts/flaticon.svg	(from https://themegenix.net/html/bemet/assets/css/flaticon.css)
00:26:04	173/173	---M--	200	added ('OK')	image/png	etag:%22ad-64ba4a18-fdc01d4f93858922;;;%22	https://themegenix.net/html/bemet/assets/img/icons/cross-out.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/icons/cross-out.png	(from https://themegenix.net/html/bemet/assets/css/style.css)
00:26:04	240497/240497	---M--	200	added ('OK')	image/jpeg	etag:%223ab71-64ba4a19-d30cae69593e3eb9;;;%22	https://themegenix.net/html/bemet/assets/img/bg/breadcrumb_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/breadcrumb_bg.jpg	(from https://themegenix.net/html/bemet/contact.html)
00:26:05	152071/152071	---M--	200	added ('OK')	image/jpeg	etag:%2225207-64ba4a19-fd9aba0dd9f5c083;;;%22	https://themegenix.net/html/bemet/assets/img/bg/contact_info_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/contact_info_bg.jpg	(from https://themegenix.net/html/bemet/contact.html)
00:26:05	123520/123520	---M--	200	added ('OK')	image/jpeg	etag:%221e280-64ba4a16-ff583ef14dbacb7f;;;%22	https://themegenix.net/html/bemet/assets/img/slider/slider_bg01.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/slider/slider_bg01.jpg	(from https://themegenix.net/html/bemet/index-2.html)
00:26:05	3868/3868	---M--	200	added ('OK')	image/png	etag:%22f1c-64ba4a18-640daa67457b3098;;;%22	https://themegenix.net/html/bemet/assets/img/icons/slider_icon.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/icons/slider_icon.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:06	217602/217602	---M--	200	added ('OK')	image/jpeg	etag:%2235202-64ba4a16-974b778a31dad8ac;;;%22	https://themegenix.net/html/bemet/assets/img/slider/slider_bg02.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/slider/slider_bg02.jpg	(from https://themegenix.net/html/bemet/index-2.html)
00:26:06	6135/6135	---M--	200	added ('OK')	image/png	etag:%2217f7-64ba4a17-980c34a11ea87d6a;;;%22	https://themegenix.net/html/bemet/assets/img/icons/cat_icon01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/icons/cat_icon01.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:06	9220/9220	---M--	200	added ('OK')	image/png	etag:%222404-64ba4a17-219a0fc37e117fa9;;;%22	https://themegenix.net/html/bemet/assets/img/icons/cat_icon02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/icons/cat_icon02.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:06	8114/8114	---M--	200	added ('OK')	image/png	etag:%221fb2-64ba4a18-f3b598a11396e1f2;;;%22	https://themegenix.net/html/bemet/assets/img/icons/cat_icon03.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/icons/cat_icon03.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:07	12034/12034	---M--	200	added ('OK')	image/png	etag:%222f02-64ba4a18-ce9bda07d9c16789;;;%22	https://themegenix.net/html/bemet/assets/img/icons/cat_icon04.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/icons/cat_icon04.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:07	10062/10062	---M--	200	added ('OK')	image/png	etag:%22274e-64ba4a19-7b516509fa864124;;;%22	https://themegenix.net/html/bemet/assets/img/images/about_shape01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/about_shape01.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:07	41564/41564	---M--	200	added ('OK')	image/png	etag:%22a25c-64ba4a19-d83ad91ce4059866;;;%22	https://themegenix.net/html/bemet/assets/img/images/about_shape02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/about_shape02.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:08	67902/67902	---M--	200	added ('OK')	image/jpeg	etag:%221093e-64ba4a19-b9f38be34b796983;;;%22	https://themegenix.net/html/bemet/assets/img/bg/choose_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/choose_bg.jpg	(from https://themegenix.net/html/bemet/index-2.html)
00:26:08	13883/13883	---M--	200	added ('OK')	image/png	etag:%22363b-64ba4a1a-9d8ca8e047176acc;;;%22	https://themegenix.net/html/bemet/assets/img/images/choose_bg_shape.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/choose_bg_shape.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:08	217468/217468	---M--	200	added ('OK')	image/png	etag:%223517c-64ba4a1a-a4221faea5451a1c;;;%22	https://themegenix.net/html/bemet/assets/img/images/choose_img.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/choose_img.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:08	27970/27970	---M--	200	added ('OK')	image/jpeg	etag:%226d42-64ba4a19-589008971504768f;;;%22	https://themegenix.net/html/bemet/assets/img/bg/h2_product_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/h2_product_bg.jpg	(from https://themegenix.net/html/bemet/index-2.html)
00:26:09	62246/62246	---M--	200	added ('OK')	image/png	etag:%22f326-64ba4a1b-29878c514ec9d14d;;;%22	https://themegenix.net/html/bemet/assets/img/product/h2_product01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h2_product01.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:09	65736/65736	---M--	200	added ('OK')	image/png	etag:%22100c8-64ba4a1b-f4b31baa19914775;;;%22	https://themegenix.net/html/bemet/assets/img/product/h2_product02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h2_product02.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:09	79997/79997	---M--	200	added ('OK')	image/png	etag:%221387d-64ba4a1b-4b426991c72d86be;;;%22	https://themegenix.net/html/bemet/assets/img/product/h2_product03.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h2_product03.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:10	63672/63672	---M--	200	added ('OK')	image/png	etag:%22f8b8-64ba4a1b-15b3f9b145d92434;;;%22	https://themegenix.net/html/bemet/assets/img/product/h2_product04.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h2_product04.png	(from https://themegenix.net/html/bemet/index-2.html)
00:26:10	70296/70296	---M--	200	added ('OK')	image/jpeg	etag:%2211298-64ba4a18-9325260de722b4b4;;;%22	https://themegenix.net/html/bemet/assets/img/banner/h3_banner_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/banner/h3_banner_bg.jpg	(from https://themegenix.net/html/bemet/index-3.html)
00:26:10	14118/14118	---M--	200	added ('OK')	image/png	etag:%223726-64ba4a18-e2fccf2acc38c0a9;;;%22	https://themegenix.net/html/bemet/assets/img/banner/h3_banner_icon.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/banner/h3_banner_icon.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:10	209255/209255	---M--	200	added ('OK')	image/png	etag:%2233167-64ba4a18-e9fe6a37214d2c72;;;%22	https://themegenix.net/html/bemet/assets/img/banner/h3_banner_img.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/banner/h3_banner_img.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:11	28653/28653	---M--	200	added ('OK')	image/png	etag:%226fed-64ba4a19-64ea9ea379184713;;;%22	https://themegenix.net/html/bemet/assets/img/banner/h3_banner_shape01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/banner/h3_banner_shape01.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:11	42637/42637	---M--	200	added ('OK')	image/png	etag:%22a68d-64ba4a19-7f24317e3a4b8c93;;;%22	https://themegenix.net/html/bemet/assets/img/banner/h3_banner_shape02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/banner/h3_banner_shape02.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:11	52926/52926	---M--	200	added ('OK')	image/png	etag:%22cebe-64ba4a19-1b35cf2081903af9;;;%22	https://themegenix.net/html/bemet/assets/img/banner/h3_banner_shape03.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/banner/h3_banner_shape03.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:12	51909/51909	---M--	200	added ('OK')	image/png	etag:%22cac5-64ba4a19-64045fef8c6477b8;;;%22	https://themegenix.net/html/bemet/assets/img/banner/h3_banner_shape04.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/banner/h3_banner_shape04.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:12	112142/112142	---M--	200	added ('OK')	image/png	etag:%221b60e-64ba4a19-9679b389cd25f83b;;;%22	https://themegenix.net/html/bemet/assets/img/bg/category_bg.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/category_bg.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:12	5356/5356	---M--	200	added ('OK')	image/png	etag:%2214ec-64ba4a18-a6820e96f5ff2dd3;;;%22	https://themegenix.net/html/bemet/assets/img/icons/cat_icon05.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/icons/cat_icon05.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:12	81405/81405	---M--	200	added ('OK')	image/png	etag:%2213dfd-64ba4a1a-e39fd92bacbab9c;;;%22	https://themegenix.net/html/bemet/assets/img/images/h3_about_img01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/h3_about_img01.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:13	64215/64215	---M--	200	added ('OK')	image/png	etag:%22fad7-64ba4a1a-e75de301eab3f34d;;;%22	https://themegenix.net/html/bemet/assets/img/images/h3_about_img02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/h3_about_img02.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:13	27282/27282	---M--	200	added ('OK')	image/png	etag:%226a92-64ba4a1a-a636fa6b4e1d8c20;;;%22	https://themegenix.net/html/bemet/assets/img/images/h3_about_img03.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/h3_about_img03.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:13	1382/1382	---M--	200	added ('OK')	image/png	etag:%22566-64ba4a17-558e4855f876e5e;;;%22	https://themegenix.net/html/bemet/assets/img/icons/about_icon.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/icons/about_icon.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:14	19895/19895	---M--	200	added ('OK')	image/jpeg	etag:%224db7-64ba4a19-55ce9d7097103864;;;%22	https://themegenix.net/html/bemet/assets/img/bg/h3_product_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/h3_product_bg.jpg	(from https://themegenix.net/html/bemet/index-3.html)
00:26:14	8922/8922	---M--	200	added ('OK')	image/png	etag:%2222da-64ba4a1a-9ee73c9998a2adb6;;;%22	https://themegenix.net/html/bemet/assets/img/images/h3_product_bg_shape.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/h3_product_bg_shape.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:14	54413/54413	---M--	200	added ('OK')	image/png	etag:%22d48d-64ba4a1c-1d39156c8a88cfb2;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product01.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:14	67900/67900	---M--	200	added ('OK')	image/png	etag:%221093c-64ba4a1c-4c44955e9b3a1949;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product02.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:15	73056/73056	---M--	200	added ('OK')	image/png	etag:%2211d60-64ba4a1c-40cee64f7e43c70d;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product03.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product03.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:15	65810/65810	---M--	200	added ('OK')	image/png	etag:%2210112-64ba4a1c-6334a90ffdfc9972;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product04.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product04.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:15	67204/67204	---M--	200	added ('OK')	image/png	etag:%2210684-64ba4a1c-4ceddb3ffe7c760d;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product05.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product05.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:16	72369/72369	---M--	200	added ('OK')	image/png	etag:%2211ab1-64ba4a1c-e4e43e5d56d9e91b;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product06.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product06.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:16	72684/72684	---M--	200	added ('OK')	image/png	etag:%2211bec-64ba4a1c-1c85bd790b53feea;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product07.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product07.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:16	5568/5568	---M--	200	added ('OK')	image/png	etag:%2215c0-64ba4a1c-9fedf5e1801e9906;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product_shape_img01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product_shape_img01.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:16	9822/9822	---M--	200	added ('OK')	image/png	etag:%22265e-64ba4a1c-a3e115334853ce0a;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product_shape_img02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product_shape_img02.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:17	15861/15861	---M--	200	added ('OK')	image/png	etag:%223df5-64ba4a1c-3f497080b5dfd96;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_product_shape_img03.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_product_shape_img03.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:17	38692/38692	---M--	200	added ('OK')	image/jpeg	etag:%229724-64ba4a19-bf79bdaf6459e4db;;;%22	https://themegenix.net/html/bemet/assets/img/bg/h3_product_bg02.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/h3_product_bg02.jpg	(from https://themegenix.net/html/bemet/index-3.html)
00:26:17	104408/104408	---M--	200	added ('OK')	image/png	etag:%22197d8-64ba4a1d-55b11011d6d09b70;;;%22	https://themegenix.net/html/bemet/assets/img/product/premium_product_img01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/premium_product_img01.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:18	61845/61845	---M--	200	added ('OK')	image/png	etag:%22f195-64ba4a1d-518c483937152e16;;;%22	https://themegenix.net/html/bemet/assets/img/product/premium_product_img02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/premium_product_img02.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:18	88410/88410	---M--	200	added ('OK')	image/png	etag:%221595a-64ba4a1c-4ac457475b9fc399;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_organic_product01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_organic_product01.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:18	102252/102252	---M--	200	added ('OK')	image/png	etag:%2218f6c-64ba4a1c-82e24570a4c37143;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_organic_product02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_organic_product02.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:19	26807/26807	---M--	200	added ('OK')	image/png	etag:%2268b7-64ba4a1c-62ae0d46b47d0110;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_organic_product03.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_organic_product03.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:19	60178/60178	---M--	200	added ('OK')	image/png	etag:%22eb12-64ba4a1c-586c68c6bac46523;;;%22	https://themegenix.net/html/bemet/assets/img/product/h3_organic_product04.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/h3_organic_product04.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:19	103982/103982	---M--	200	added ('OK')	image/jpeg	etag:%221962e-64ba4a19-e906bdf524fa8133;;;%22	https://themegenix.net/html/bemet/assets/img/bg/testimonial_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/testimonial_bg.jpg	(from https://themegenix.net/html/bemet/index-3.html)
00:26:19	9160/9160	---M--	200	added ('OK')	image/png	etag:%2223c8-64ba4a1b-800c7afa2797179e;;;%22	https://themegenix.net/html/bemet/assets/img/images/testi_avatar.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/testi_avatar.png	(from https://themegenix.net/html/bemet/index-3.html)
00:26:20	196905/196905	---M--	200	added ('OK')	image/jpeg	etag:%2230129-64ba4a19-6f09991beaf0e3f;;;%22	https://themegenix.net/html/bemet/assets/img/bg/shop_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/shop_bg.jpg	(from https://themegenix.net/html/bemet/shop.html)
00:26:20	65754/65754	---M--	200	added ('OK')	image/png	etag:%22100da-64ba4a1c-87b0e95e952aa05;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product01.png	(from https://themegenix.net/html/bemet/shop.html)
00:26:20	80474/80474	---M--	200	added ('OK')	image/png	etag:%2213a5a-64ba4a1c-f542b274c4023fc5;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product02.png	(from https://themegenix.net/html/bemet/shop.html)
00:26:21	78252/78252	---M--	200	added ('OK')	image/png	etag:%22131ac-64ba4a1c-815fcce03e4870ee;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product03.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product03.png	(from https://themegenix.net/html/bemet/shop.html)
00:26:21	62365/62365	---M--	200	added ('OK')	image/png	etag:%22f39d-64ba4a1c-9599f7dc1c45b244;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product04.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product04.png	(from https://themegenix.net/html/bemet/shop.html)
00:26:21	70975/70975	---M--	200	added ('OK')	image/png	etag:%221153f-64ba4a1c-f88c726b4ab812e7;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product05.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product05.png	(from https://themegenix.net/html/bemet/shop.html)
00:26:21	63787/63787	---M--	200	added ('OK')	image/png	etag:%22f92b-64ba4a1c-2e2ee80f36872f93;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product06.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product06.png	(from https://themegenix.net/html/bemet/shop.html)
00:26:22	64152/64152	---M--	200	added ('OK')	image/png	etag:%22fa98-64ba4a1c-3ab79897c3eddcd0;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product07.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product07.png	(from https://themegenix.net/html/bemet/shop.html)
00:26:22	65917/65917	---M--	200	added ('OK')	image/png	etag:%221017d-64ba4a1c-f6029103c123c0dd;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product08.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product08.png	(from https://themegenix.net/html/bemet/shop.html)
00:26:22	62365/62365	---M--	200	added ('OK')	image/png	etag:%22f39d-64ba4a1c-2ce2241676d9cdff;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product09.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product09.png	(from https://themegenix.net/html/bemet/shop.html)
00:26:23	7504/7504	---M--	200	added ('OK')	image/jpeg	etag:%221d50-64ba4a1d-d16dfb31f5d754b2;;;%22	https://themegenix.net/html/bemet/assets/img/product/lp_img01.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/lp_img01.jpg	(from https://themegenix.net/html/bemet/shop.html)
00:26:23	5839/5839	---M--	200	added ('OK')	image/jpeg	etag:%2216cf-64ba4a1d-539012d41c57b0b3;;;%22	https://themegenix.net/html/bemet/assets/img/product/lp_img02.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/lp_img02.jpg	(from https://themegenix.net/html/bemet/shop.html)
